"ID";"CPA2008";"Perioden";"Prijsindex_1";"Kwartaalmutaties_2";"Jaarmutaties_3"
"2030";"A023854";"2010KW03";"    94.4";"     0.4";"     1.5"
"2031";"A023854";"2010KW04";"    94.2";"    -0.2";"     0.3"
"2032";"A023854";"2010JJ00";"    94.2";"";"     1.4"
"2033";"A023854";"2011KW01";"    94.9";"     0.7";"     0.6"
"2034";"A023854";"2011KW02";"    95.3";"     0.4";"     1.3"
"2035";"A023854";"2011KW03";"    95.8";"     0.6";"     1.5"
"2036";"A023854";"2011KW04";"    96.1";"     0.3";"     2.0"
"2037";"A023854";"2011JJ00";"    95.5";"";"     1.4"
"2038";"A023854";"2012KW01";"    96.9";"     0.8";"     2.1"
"2039";"A023854";"2012KW02";"    96.4";"    -0.4";"     1.2"
"2040";"A023854";"2012KW03";"    96.9";"     0.5";"     1.1"
"2041";"A023854";"2012KW04";"    96.8";"    -0.1";"     0.7"
"2042";"A023854";"2012JJ00";"    96.7";"";"     1.3"
"2043";"A023854";"2013KW01";"    97.5";"     0.7";"     0.6"
"2044";"A023854";"2013KW02";"    97.8";"     0.3";"     1.4"
"2045";"A023854";"2013KW03";"    97.9";"     0.1";"     1.1"
"2046";"A023854";"2013KW04";"    98.0";"     0.1";"     1.3"
"2047";"A023854";"2013JJ00";"    97.8";"";"     1.1"
"2048";"A023854";"2014KW01";"    99.0";"     1.0";"     1.6"
"2049";"A023854";"2014KW02";"    98.9";"    -0.1";"     1.2"
"2050";"A023854";"2014KW03";"    99.3";"     0.4";"     1.4"
"2051";"A023854";"2014KW04";"    99.3";"     0.0";"     1.4"
"2052";"A023854";"2014JJ00";"    99.1";"";"     1.4"
"2053";"A023854";"2015KW01";"    99.9";"     0.6";"     0.9"
"2054";"A023854";"2015KW02";"   100.0";"     0.1";"     1.1"
"2055";"A023854";"2015KW03";"   100.0";"     0.0";"     0.7"
"2056";"A023854";"2015KW04";"   100.2";"     0.2";"     0.9"
"2057";"A023854";"2015JJ00";"   100.0";"";"     0.9"
"2058";"A023854";"2016KW01";"   101.2";"     1.1";"     1.4"
"2059";"A023854";"2016KW02";"   101.5";"     0.2";"     1.5"
"2060";"A023854";"2016KW03";"   101.5";"     0.0";"     1.6"
"2061";"A023854";"2016KW04";"   101.3";"    -0.2";"     1.2"
"2062";"A023854";"2016JJ00";"   101.4";"";"     1.4"
"2063";"A023854";"2017KW01";"   101.8";"     0.4";"     0.5"
"2064";"A023854";"2017KW02";"   102.6";"     0.8";"     1.1"
"2065";"A023854";"2017KW03";"   102.8";"     0.1";"     1.2"
"2066";"A023854";"2017KW04";"   102.6";"    -0.1";"     1.3"
"2067";"A023854";"2017JJ00";"   102.4";"";"     1.0"
"2068";"A023854";"2018KW01";"   103.4";"     0.7";"     1.6"
"2069";"A023854";"2018KW02";"   103.4";"     0.0";"     0.7"
"2070";"A023854";"2018KW03";"   103.2";"    -0.2";"     0.4"
"2071";"A023854";"2018KW04";"   103.4";"     0.2";"     0.8"
"2072";"A023854";"2018JJ00";"   103.4";"";"     0.9"
"2073";"A023854";"2019KW01";"   104.9";"     1.4";"     1.5"
"2074";"A023854";"2019KW02";"   105.0";"     0.0";"     1.5"
"2075";"A023855";"2002KW04";"";"";""
"2076";"A023855";"2003KW01";"";"";""
"2077";"A023855";"2003KW02";"";"";""
"2078";"A023855";"2003KW03";"";"";""
"2079";"A023855";"2003KW04";"";"";""
"2080";"A023855";"2003JJ00";"";"";""
"2081";"A023855";"2004KW01";"";"";""
"2082";"A023855";"2004KW02";"";"";""
"2083";"A023855";"2004KW03";"";"";""
"2084";"A023855";"2004KW04";"";"";""
"2085";"A023855";"2004JJ00";"";"";""
"2086";"A023855";"2005KW01";"";"";""
"2087";"A023855";"2005KW02";"";"";""
"2088";"A023855";"2005KW03";"";"";""
"2089";"A023855";"2005KW04";"";"";""
"2090";"A023855";"2005JJ00";"";"";""
"2091";"A023855";"2006KW01";"    80.2";"";""
"2092";"A023855";"2006KW02";"    81.7";"     1.9";""
"2093";"A023855";"2006KW03";"    81.9";"     0.3";""
"2094";"A023855";"2006KW04";"    82.7";"     0.9";""
"2095";"A023855";"2006JJ00";"    81.6";"";""
"2096";"A023855";"2007KW01";"    83.8";"     1.3";"     4.5"
"2097";"A023855";"2007KW02";"    84.1";"     0.4";"     3.0"
"2098";"A023855";"2007KW03";"    84.8";"     0.8";"     3.5"
"2099";"A023855";"2007KW04";"    85.6";"     0.9";"     3.6"
"2100";"A023855";"2007JJ00";"    84.6";"";"     3.6"
"2101";"A023855";"2008KW01";"    88.2";"     3.0";"     5.3"
"2102";"A023855";"2008KW02";"    91.0";"     3.3";"     8.2"
"2103";"A023855";"2008KW03";"    91.3";"     0.3";"     7.7"
"2104";"A023855";"2008KW04";"    91.2";"    -0.2";"     6.5"
"2105";"A023855";"2008JJ00";"    90.4";"";"     6.9"
"2106";"A023855";"2009KW01";"    92.6";"     1.5";"     5.0"
"2107";"A023855";"2009KW02";"    92.4";"    -0.2";"     1.5"
"2108";"A023855";"2009KW03";"    93.0";"     0.7";"     1.9"
"2109";"A023855";"2009KW04";"    93.9";"     0.9";"     2.9"
"2110";"A023855";"2009JJ00";"    93.0";"";"     2.8"
"2111";"A023855";"2010KW01";"    94.3";"     0.4";"     1.8"
"2112";"A023855";"2010KW02";"    94.1";"    -0.2";"     1.8"
"2113";"A023855";"2010KW03";"    94.4";"     0.4";"     1.5"
"2114";"A023855";"2010KW04";"    94.2";"    -0.2";"     0.3"
"2115";"A023855";"2010JJ00";"    94.2";"";"     1.4"
"2116";"A023855";"2011KW01";"    94.9";"     0.7";"     0.6"
"2117";"A023855";"2011KW02";"    95.3";"     0.4";"     1.3"
"2118";"A023855";"2011KW03";"    95.8";"     0.6";"     1.5"
"2119";"A023855";"2011KW04";"    96.1";"     0.3";"     2.0"
"2120";"A023855";"2011JJ00";"    95.5";"";"     1.4"
"2121";"A023855";"2012KW01";"    96.9";"     0.8";"     2.1"
"2122";"A023855";"2012KW02";"    96.4";"    -0.4";"     1.2"
"2123";"A023855";"2012KW03";"    96.9";"     0.5";"     1.1"
"2124";"A023855";"2012KW04";"    96.8";"    -0.1";"     0.7"
"2125";"A023855";"2012JJ00";"    96.7";"";"     1.3"
"2126";"A023855";"2013KW01";"    97.5";"     0.7";"     0.6"
"2127";"A023855";"2013KW02";"    97.8";"     0.3";"     1.4"
"2128";"A023855";"2013KW03";"    97.9";"     0.1";"     1.1"
"2129";"A023855";"2013KW04";"    98.0";"     0.1";"     1.3"
"2130";"A023855";"2013JJ00";"    97.8";"";"     1.1"
"2131";"A023855";"2014KW01";"    99.0";"     1.0";"     1.6"
"2132";"A023855";"2014KW02";"    98.9";"    -0.1";"     1.2"
"2133";"A023855";"2014KW03";"    99.3";"     0.4";"     1.4"
"2134";"A023855";"2014KW04";"    99.3";"     0.0";"     1.4"
"2135";"A023855";"2014JJ00";"    99.1";"";"     1.4"
"2136";"A023855";"2015KW01";"    99.9";"     0.6";"     0.9"
"2137";"A023855";"2015KW02";"   100.0";"     0.1";"     1.1"
"2138";"A023855";"2015KW03";"   100.0";"     0.0";"     0.7"
"2139";"A023855";"2015KW04";"   100.2";"     0.2";"     0.9"
"2140";"A023855";"2015JJ00";"   100.0";"";"     0.9"
"2141";"A023855";"2016KW01";"   101.2";"     1.1";"     1.4"
"2142";"A023855";"2016KW02";"   101.5";"     0.2";"     1.5"
"2143";"A023855";"2016KW03";"   101.5";"     0.0";"     1.6"
"2144";"A023855";"2016KW04";"   101.3";"    -0.2";"     1.2"
"2145";"A023855";"2016JJ00";"   101.4";"";"     1.4"
"2146";"A023855";"2017KW01";"   101.8";"     0.4";"     0.5"
"2147";"A023855";"2017KW02";"   102.6";"     0.8";"     1.1"
"2148";"A023855";"2017KW03";"   102.8";"     0.1";"     1.2"
"2149";"A023855";"2017KW04";"   102.6";"    -0.1";"     1.3"
"2150";"A023855";"2017JJ00";"   102.4";"";"     1.0"
"2151";"A023855";"2018KW01";"   103.4";"     0.7";"     1.6"
"2152";"A023855";"2018KW02";"   103.4";"     0.0";"     0.7"
"2153";"A023855";"2018KW03";"   103.2";"    -0.2";"     0.4"
"2154";"A023855";"2018KW04";"   103.4";"     0.2";"     0.8"
"2155";"A023855";"2018JJ00";"   103.4";"";"     0.9"
"2156";"A023855";"2019KW01";"   104.9";"     1.4";"     1.5"
"2157";"A023855";"2019KW02";"   105.0";"     0.0";"     1.5"
"2158";"A023856";"2002KW04";"";"";""
"2159";"A023856";"2003KW01";"";"";""
"2160";"A023856";"2003KW02";"";"";""
"2161";"A023856";"2003KW03";"";"";""
"2162";"A023856";"2003KW04";"";"";""
"2163";"A023856";"2003JJ00";"";"";""
"2164";"A023856";"2004KW01";"";"";""
"2165";"A023856";"2004KW02";"";"";""
"2166";"A023856";"2004KW03";"";"";""
"2167";"A023856";"2004KW04";"";"";""
"2168";"A023856";"2004JJ00";"";"";""
"2169";"A023856";"2005KW01";"";"";""
"2170";"A023856";"2005KW02";"";"";""
"2171";"A023856";"2005KW03";"";"";""
"2172";"A023856";"2005KW04";"";"";""
"2173";"A023856";"2005JJ00";"";"";""
"2174";"A023856";"2006KW01";"    80.2";"";""
"2175";"A023856";"2006KW02";"    81.7";"     1.9";""
"2176";"A023856";"2006KW03";"    81.9";"     0.3";""
"2177";"A023856";"2006KW04";"    82.7";"     0.9";""
"2178";"A023856";"2006JJ00";"    81.6";"";""
"2179";"A023856";"2007KW01";"    83.8";"     1.3";"     4.5"
"2180";"A023856";"2007KW02";"    84.1";"     0.4";"     3.0"
"2181";"A023856";"2007KW03";"    84.8";"     0.8";"     3.5"
"2182";"A023856";"2007KW04";"    85.6";"     0.9";"     3.6"
"2183";"A023856";"2007JJ00";"    84.6";"";"     3.6"
"2184";"A023856";"2008KW01";"    88.2";"     3.0";"     5.3"
"2185";"A023856";"2008KW02";"    91.0";"     3.3";"     8.2"
"2186";"A023856";"2008KW03";"    91.3";"     0.3";"     7.7"
"2187";"A023856";"2008KW04";"    91.2";"    -0.2";"     6.5"
"2188";"A023856";"2008JJ00";"    90.4";"";"     6.9"
"2189";"A023856";"2009KW01";"    92.6";"     1.5";"     5.0"
"2190";"A023856";"2009KW02";"    92.4";"    -0.2";"     1.5"
"2191";"A023856";"2009KW03";"    93.0";"     0.7";"     1.9"
"2192";"A023856";"2009KW04";"    93.9";"     0.9";"     2.9"
"2193";"A023856";"2009JJ00";"    93.0";"";"     2.8"
"2194";"A023856";"2010KW01";"    94.3";"     0.4";"     1.8"
"2195";"A023856";"2010KW02";"    94.1";"    -0.2";"     1.8"
"2196";"A023856";"2010KW03";"    94.4";"     0.4";"     1.5"
"2197";"A023856";"2010KW04";"    94.2";"    -0.2";"     0.3"
"2198";"A023856";"2010JJ00";"    94.2";"";"     1.4"
"2199";"A023856";"2011KW01";"    94.9";"     0.7";"     0.6"
"2200";"A023856";"2011KW02";"    95.3";"     0.4";"     1.3"
"2201";"A023856";"2011KW03";"    95.8";"     0.6";"     1.5"
"2202";"A023856";"2011KW04";"    96.1";"     0.3";"     2.0"
"2203";"A023856";"2011JJ00";"    95.5";"";"     1.4"
"2204";"A023856";"2012KW01";"    96.9";"     0.8";"     2.1"
"2205";"A023856";"2012KW02";"    96.4";"    -0.4";"     1.2"
"2206";"A023856";"2012KW03";"    96.9";"     0.5";"     1.1"
"2207";"A023856";"2012KW04";"    96.8";"    -0.1";"     0.7"
"2208";"A023856";"2012JJ00";"    96.7";"";"     1.3"
"2209";"A023856";"2013KW01";"    97.5";"     0.7";"     0.6"
"2210";"A023856";"2013KW02";"    97.8";"     0.3";"     1.4"
"2211";"A023856";"2013KW03";"    97.9";"     0.1";"     1.1"
"2212";"A023856";"2013KW04";"    98.0";"     0.1";"     1.3"
"2213";"A023856";"2013JJ00";"    97.8";"";"     1.1"
"2214";"A023856";"2014KW01";"    99.0";"     1.0";"     1.6"
"2215";"A023856";"2014KW02";"    98.9";"    -0.1";"     1.2"
"2216";"A023856";"2014KW03";"    99.3";"     0.4";"     1.4"
"2217";"A023856";"2014KW04";"    99.3";"     0.0";"     1.4"
"2218";"A023856";"2014JJ00";"    99.1";"";"     1.4"
"2219";"A023856";"2015KW01";"    99.9";"     0.6";"     0.9"
"2220";"A023856";"2015KW02";"   100.0";"     0.1";"     1.1"
"2221";"A023856";"2015KW03";"   100.0";"     0.0";"     0.7"
"2222";"A023856";"2015KW04";"   100.2";"     0.2";"     0.9"
"2223";"A023856";"2015JJ00";"   100.0";"";"     0.9"
"2224";"A023856";"2016KW01";"   101.2";"     1.1";"     1.4"
"2225";"A023856";"2016KW02";"   101.5";"     0.2";"     1.5"
"2226";"A023856";"2016KW03";"   101.5";"     0.0";"     1.6"
"2227";"A023856";"2016KW04";"   101.3";"    -0.2";"     1.2"
"2228";"A023856";"2016JJ00";"   101.4";"";"     1.4"
"2229";"A023856";"2017KW01";"   101.8";"     0.4";"     0.5"
"2230";"A023856";"2017KW02";"   102.6";"     0.8";"     1.1"
"2231";"A023856";"2017KW03";"   102.8";"     0.1";"     1.2"
"2232";"A023856";"2017KW04";"   102.6";"    -0.1";"     1.3"
"2233";"A023856";"2017JJ00";"   102.4";"";"     1.0"
"2234";"A023856";"2018KW01";"   103.4";"     0.7";"     1.6"
"2235";"A023856";"2018KW02";"   103.4";"     0.0";"     0.7"
"2236";"A023856";"2018KW03";"   103.2";"    -0.2";"     0.4"
"2237";"A023856";"2018KW04";"   103.4";"     0.2";"     0.8"
"2238";"A023856";"2018JJ00";"   103.4";"";"     0.9"
"2239";"A023856";"2019KW01";"   104.9";"     1.4";"     1.5"
"2240";"A023856";"2019KW02";"   105.0";"     0.0";"     1.5"
"2241";"A023857";"2002KW04";"";"";""
"2242";"A023857";"2003KW01";"";"";""
"2243";"A023857";"2003KW02";"";"";""
"2244";"A023857";"2003KW03";"";"";""
"2245";"A023857";"2003KW04";"";"";""
"2246";"A023857";"2003JJ00";"";"";""
"2247";"A023857";"2004KW01";"";"";""
"2248";"A023857";"2004KW02";"";"";""
"2249";"A023857";"2004KW03";"";"";""
"2250";"A023857";"2004KW04";"";"";""
"2251";"A023857";"2004JJ00";"";"";""
"2252";"A023857";"2005KW01";"";"";""
"2253";"A023857";"2005KW02";"";"";""
"2254";"A023857";"2005KW03";"";"";""
"2255";"A023857";"2005KW04";"";"";""
"2256";"A023857";"2005JJ00";"";"";""
"2257";"A023857";"2006KW01";"    90.5";"";""
"2258";"A023857";"2006KW02";"    86.6";"    -4.3";""
"2259";"A023857";"2006KW03";"    90.4";"     4.5";""
"2260";"A023857";"2006KW04";"    90.9";"     0.5";""
"2261";"A023857";"2006JJ00";"    89.6";"";""
"2262";"A023857";"2007KW01";"    92.5";"     1.8";"     2.3"
"2263";"A023857";"2007KW02";"    93.3";"     0.8";"     7.7"
"2264";"A023857";"2007KW03";"    93.4";"     0.1";"     3.2"
"2265";"A023857";"2007KW04";"    93.7";"     0.3";"     3.0"
"2266";"A023857";"2007JJ00";"    93.2";"";"     4.0"
"2267";"A023857";"2008KW01";"    97.3";"     3.9";"     5.1"
"2268";"A023857";"2008KW02";"    97.6";"     0.3";"     4.7"
"2269";"A023857";"2008KW03";"    98.0";"     0.4";"     4.9"
"2270";"A023857";"2008KW04";"    98.0";"     0.0";"     4.6"
"2271";"A023857";"2008JJ00";"    97.7";"";"     4.8"
"2272";"A023857";"2009KW01";"    98.9";"     1.0";"     1.7"
"2273";"A023857";"2009KW02";"    99.0";"     0.1";"     1.5"
"2274";"A023857";"2009KW03";"    99.1";"     0.0";"     1.1"
"2275";"A023857";"2009KW04";"   100.9";"     1.8";"     3.0"
"2276";"A023857";"2009JJ00";"    99.5";"";"     1.8"
"2277";"A023857";"2010KW01";"    99.3";"    -1.6";"     0.4"
"2278";"A023857";"2010KW02";"    99.5";"     0.2";"     0.5"
"2279";"A023857";"2010KW03";"    99.5";"     0.0";"     0.5"
"2280";"A023857";"2010KW04";"    99.4";"    -0.1";"    -1.4"
"2281";"A023857";"2010JJ00";"    99.5";"";"     0.0"
"2282";"A023857";"2011KW01";"    98.7";"    -0.8";"    -0.7"
"2283";"A023857";"2011KW02";"    98.8";"     0.2";"    -0.7"
"2284";"A023857";"2011KW03";"    99.2";"     0.4";"    -0.3"
"2285";"A023857";"2011KW04";"    98.9";"    -0.4";"    -0.6"
"2286";"A023857";"2011JJ00";"    98.9";"";"    -0.6"
"2287";"A023857";"2012KW01";"    98.6";"    -0.3";"     0.0"
"2288";"A023857";"2012KW02";"    99.5";"     0.9";"     0.7"
"2289";"A023857";"2012KW03";"    99.5";"     0.0";"     0.3"
"2290";"A023857";"2012KW04";"    99.5";"     0.0";"     0.7"
"2291";"A023857";"2012JJ00";"    99.3";"";"     0.4"
"2292";"A023857";"2013KW01";"    99.9";"     0.4";"     1.3"
"2293";"A023857";"2013KW02";"    99.9";"     0.0";"     0.4"
"2294";"A023857";"2013KW03";"    99.9";"     0.0";"     0.4"
"2295";"A023857";"2013KW04";"    99.9";"     0.0";"     0.4"
"2296";"A023857";"2013JJ00";"    99.9";"";"     0.6"
"2297";"A023857";"2014KW01";"    99.9";"    -0.1";"     0.0"
"2298";"A023857";"2014KW02";"    99.8";"    -0.1";"    -0.1"
"2299";"A023857";"2014KW03";"    99.9";"     0.1";"     0.0"
"2300";"A023857";"2014KW04";"    99.9";"     0.0";"     0.0"
"2301";"A023857";"2014JJ00";"    99.8";"";"     0.0"
"2302";"A023857";"2015KW01";"   100.0";"     0.1";"     0.1"
"2303";"A023857";"2015KW02";"    99.8";"    -0.1";"     0.0"
"2304";"A023857";"2015KW03";"   100.1";"     0.2";"     0.2"
"2305";"A023857";"2015KW04";"   100.1";"     0.1";"     0.3"
"2306";"A023857";"2015JJ00";"   100.0";"";"     0.2"
"2307";"A023857";"2016KW01";"   100.9";"     0.8";"     0.9"
"2308";"A023857";"2016KW02";"   101.1";"     0.2";"     1.3"
"2309";"A023857";"2016KW03";"   101.1";"     0.0";"     1.0"
"2310";"A023857";"2016KW04";"   101.1";"     0.0";"     1.0"
"2311";"A023857";"2016JJ00";"   101.0";"";"     1.0"
"2312";"A023857";"2017KW01";"   101.4";"     0.3";"     0.5"
"2313";"A023857";"2017KW02";"   101.5";"     0.1";"     0.4"
"2314";"A023857";"2017KW03";"   101.5";"     0.0";"     0.4"
"2315";"A023857";"2017KW04";"   101.5";"     0.0";"     0.3"
"2316";"A023857";"2017JJ00";"   101.5";"";"     0.4"
"2317";"A023857";"2018KW01";"   102.2";"     0.8";"     0.8"
"2318";"A023857";"2018KW02";"   102.3";"     0.0";"     0.8"
"2319";"A023857";"2018KW03";"   102.3";"     0.1";"     0.9"
"2320";"A023857";"2018KW04";"   102.4";"     0.0";"     0.9"
"2321";"A023857";"2018JJ00";"   102.3";"";"     0.8"
"2322";"A023857";"2019KW01";"   103.8";"     1.4";"     1.5"
"2323";"A023857";"2019KW02";"   104.1";"     0.2";"     1.8"
"2324";"A023858";"2002KW04";"";"";""
"2325";"A023858";"2003KW01";"";"";""
"2326";"A023858";"2003KW02";"";"";""
"2327";"A023858";"2003KW03";"";"";""
"2328";"A023858";"2003KW04";"";"";""
"2329";"A023858";"2003JJ00";"";"";""
"2330";"A023858";"2004KW01";"";"";""
"2331";"A023858";"2004KW02";"";"";""
"2332";"A023858";"2004KW03";"";"";""
"2333";"A023858";"2004KW04";"";"";""
"2334";"A023858";"2004JJ00";"";"";""
"2335";"A023858";"2005KW01";"";"";""
"2336";"A023858";"2005KW02";"";"";""
"2337";"A023858";"2005KW03";"";"";""
"2338";"A023858";"2005KW04";"";"";""
"2339";"A023858";"2005JJ00";"";"";""
"2340";"A023858";"2006KW01";"    62.6";"";""
"2341";"A023858";"2006KW02";"    69.4";"    11.0";""
"2342";"A023858";"2006KW03";"    69.3";"    -0.2";""
"2343";"A023858";"2006KW04";"    71.0";"     2.5";""
"2344";"A023858";"2006JJ00";"    68.1";"";""
"2345";"A023858";"2007KW01";"    72.5";"     2.0";"    15.8"
"2346";"A023858";"2007KW02";"    72.1";"    -0.6";"     3.8"
"2347";"A023858";"2007KW03";"    72.7";"     0.9";"     4.9"
"2348";"A023858";"2007KW04";"    75.4";"     3.8";"     6.2"
"2349";"A023858";"2007JJ00";"    73.2";"";"     7.5"
"2350";"A023858";"2008KW01";"    77.0";"     2.1";"     6.3"
"2351";"A023858";"2008KW02";"    87.2";"    13.2";"    21.1"
"2352";"A023858";"2008KW03";"    87.7";"     0.6";"    20.7"
"2353";"A023858";"2008KW04";"    87.9";"     0.2";"    16.5"
"2354";"A023858";"2008JJ00";"    85.0";"";"    16.1"
"2355";"A023858";"2009KW01";"    90.1";"     2.5";"    16.9"
"2356";"A023858";"2009KW02";"    90.1";"     0.1";"     3.3"
"2357";"A023858";"2009KW03";"    91.0";"     1.0";"     3.7"
"2358";"A023858";"2009KW04";"    92.9";"     2.1";"     5.7"
"2359";"A023858";"2009JJ00";"    91.0";"";"     7.1"
"2360";"A023858";"2010KW01";"    94.3";"     1.5";"     4.7"
"2361";"A023858";"2010KW02";"    94.2";"    -0.1";"     4.5"
"2362";"A023858";"2010KW03";"    94.3";"     0.1";"     3.6"
"2363";"A023858";"2010KW04";"    94.8";"     0.5";"     2.0"
"2364";"A023858";"2010JJ00";"    94.4";"";"     3.7"
"2365";"A023858";"2011KW01";"    95.8";"     1.0";"     1.5"
