"","ID","CPA2008","Perioden","Prijsindex_1","Kwartaalmutaties_2","Jaarmutaties_3","jaar","kwartaal","titel"
"3492",7123,"A024429",2016-07-01,100.5,0.9,1.9,"2016","Q3"," Advies inzake bedrijfsbeheer; .."
"3493",7124,"A024429",2016-10-01,99.8,-0.7,-0.4,"2016","Q4"," Advies inzake bedrijfsbeheer; .."
"3494",7126,"A024429",2017-01-01,100.1,0.3,0.2,"2017","Q1"," Advies inzake bedrijfsbeheer; .."
"3495",7127,"A024429",2017-04-01,100.4,0.3,0.9,"2017","Q2"," Advies inzake bedrijfsbeheer; .."
"3496",7128,"A024429",2017-07-01,98.8,-1.6,-1.7,"2017","Q3"," Advies inzake bedrijfsbeheer; .."
"3497",7129,"A024429",2017-10-01,101.2,2.5,1.4,"2017","Q4"," Advies inzake bedrijfsbeheer; .."
"3498",7131,"A024429",2018-01-01,100.5,-0.7,0.4,"2018","Q1"," Advies inzake bedrijfsbeheer; .."
"3499",7132,"A024429",2018-04-01,101.4,0.9,1,"2018","Q2"," Advies inzake bedrijfsbeheer; .."
"3500",7133,"A024429",2018-07-01,101.4,-0.1,2.6,"2018","Q3"," Advies inzake bedrijfsbeheer; .."
"3501",7134,"A024429",2018-10-01,101.7,0.4,0.5,"2018","Q4"," Advies inzake bedrijfsbeheer; .."
"3502",7136,"A024429",2019-01-01,102.9,1.2,2.4,"2019","Q1"," Advies inzake bedrijfsbeheer; .."
"3503",7154,"A024434",2006-01-01,101.4,NA,NA,"2006","Q1"," Advies inzake bedrijfsbeheer"
"3504",7155,"A024434",2006-04-01,103.4,1.9,NA,"2006","Q2"," Advies inzake bedrijfsbeheer"
"3505",7156,"A024434",2006-07-01,104.5,1,NA,"2006","Q3"," Advies inzake bedrijfsbeheer"
"3506",7157,"A024434",2006-10-01,103.8,-0.6,NA,"2006","Q4"," Advies inzake bedrijfsbeheer"
"3507",7159,"A024434",2007-01-01,105.8,1.9,4.3,"2007","Q1"," Advies inzake bedrijfsbeheer"
"3508",7160,"A024434",2007-04-01,107.8,1.9,4.2,"2007","Q2"," Advies inzake bedrijfsbeheer"
"3509",7161,"A024434",2007-07-01,107.8,0,3.2,"2007","Q3"," Advies inzake bedrijfsbeheer"
"3510",7162,"A024434",2007-10-01,107.5,-0.3,3.6,"2007","Q4"," Advies inzake bedrijfsbeheer"
"3511",7164,"A024434",2008-01-01,107.9,0.4,2,"2008","Q1"," Advies inzake bedrijfsbeheer"
"3512",7165,"A024434",2008-04-01,109,0.9,1.1,"2008","Q2"," Advies inzake bedrijfsbeheer"
"3513",7166,"A024434",2008-07-01,109.7,0.7,1.7,"2008","Q3"," Advies inzake bedrijfsbeheer"
"3514",7167,"A024434",2008-10-01,109.4,-0.3,1.7,"2008","Q4"," Advies inzake bedrijfsbeheer"
"3515",7169,"A024434",2009-01-01,111,1.5,2.8,"2009","Q1"," Advies inzake bedrijfsbeheer"
"3516",7170,"A024434",2009-04-01,109.1,-1.7,0.1,"2009","Q2"," Advies inzake bedrijfsbeheer"
"3517",7171,"A024434",2009-07-01,107.9,-1.1,-1.7,"2009","Q3"," Advies inzake bedrijfsbeheer"
"3518",7172,"A024434",2009-10-01,106.2,-1.6,-3,"2009","Q4"," Advies inzake bedrijfsbeheer"
"3519",7174,"A024434",2010-01-01,104,-2,-6.3,"2010","Q1"," Advies inzake bedrijfsbeheer"
"3520",7175,"A024434",2010-04-01,103.1,-0.9,-5.5,"2010","Q2"," Advies inzake bedrijfsbeheer"
"3521",7176,"A024434",2010-07-01,101.9,-1.2,-5.6,"2010","Q3"," Advies inzake bedrijfsbeheer"
"3522",7177,"A024434",2010-10-01,105.1,3.2,-1,"2010","Q4"," Advies inzake bedrijfsbeheer"
"3523",7179,"A024434",2011-01-01,102.7,-2.3,-1.3,"2011","Q1"," Advies inzake bedrijfsbeheer"
"3524",7180,"A024434",2011-04-01,103.8,1.1,0.7,"2011","Q2"," Advies inzake bedrijfsbeheer"
"3525",7181,"A024434",2011-07-01,103.9,0.1,2,"2011","Q3"," Advies inzake bedrijfsbeheer"
"3526",7182,"A024434",2011-10-01,103.4,-0.5,-1.6,"2011","Q4"," Advies inzake bedrijfsbeheer"
"3527",7184,"A024434",2012-01-01,100.7,-2.6,-1.9,"2012","Q1"," Advies inzake bedrijfsbeheer"
"3528",7185,"A024434",2012-04-01,101.7,1,-2.1,"2012","Q2"," Advies inzake bedrijfsbeheer"
"3529",7186,"A024434",2012-07-01,98.4,-3.3,-5.3,"2012","Q3"," Advies inzake bedrijfsbeheer"
"3530",7187,"A024434",2012-10-01,100.9,2.6,-2.4,"2012","Q4"," Advies inzake bedrijfsbeheer"
"3531",7189,"A024434",2013-01-01,99.9,-1,-0.8,"2013","Q1"," Advies inzake bedrijfsbeheer"
"3532",7190,"A024434",2013-04-01,102.2,2.3,0.5,"2013","Q2"," Advies inzake bedrijfsbeheer"
"3533",7191,"A024434",2013-07-01,99.9,-2.3,1.5,"2013","Q3"," Advies inzake bedrijfsbeheer"
"3534",7192,"A024434",2013-10-01,101.1,1.2,0.1,"2013","Q4"," Advies inzake bedrijfsbeheer"
"3535",7194,"A024434",2014-01-01,99.7,-1.3,-0.2,"2014","Q1"," Advies inzake bedrijfsbeheer"
"3536",7195,"A024434",2014-04-01,100.1,0.4,-2.1,"2014","Q2"," Advies inzake bedrijfsbeheer"
"3537",7196,"A024434",2014-07-01,99.1,-1,-0.8,"2014","Q3"," Advies inzake bedrijfsbeheer"
"3538",7197,"A024434",2014-10-01,99.1,0,-2,"2014","Q4"," Advies inzake bedrijfsbeheer"
"3539",7199,"A024434",2015-01-01,100.5,1.4,0.7,"2015","Q1"," Advies inzake bedrijfsbeheer"
"3540",7200,"A024434",2015-04-01,100.8,0.3,0.7,"2015","Q2"," Advies inzake bedrijfsbeheer"
"3541",7201,"A024434",2015-07-01,98.6,-2.2,-0.5,"2015","Q3"," Advies inzake bedrijfsbeheer"
"3542",7202,"A024434",2015-10-01,100.1,1.6,1.1,"2015","Q4"," Advies inzake bedrijfsbeheer"
"3543",7204,"A024434",2016-01-01,99.9,-0.3,-0.6,"2016","Q1"," Advies inzake bedrijfsbeheer"
"3544",7205,"A024434",2016-04-01,99.5,-0.4,-1.3,"2016","Q2"," Advies inzake bedrijfsbeheer"
"3545",7206,"A024434",2016-07-01,100.5,0.9,1.9,"2016","Q3"," Advies inzake bedrijfsbeheer"
"3546",7207,"A024434",2016-10-01,99.8,-0.7,-0.4,"2016","Q4"," Advies inzake bedrijfsbeheer"
"3547",7209,"A024434",2017-01-01,100.1,0.3,0.2,"2017","Q1"," Advies inzake bedrijfsbeheer"
"3548",7210,"A024434",2017-04-01,100.4,0.3,0.9,"2017","Q2"," Advies inzake bedrijfsbeheer"
"3549",7211,"A024434",2017-07-01,98.8,-1.6,-1.7,"2017","Q3"," Advies inzake bedrijfsbeheer"
"3550",7212,"A024434",2017-10-01,101.2,2.5,1.4,"2017","Q4"," Advies inzake bedrijfsbeheer"
"3551",7214,"A024434",2018-01-01,100.5,-0.7,0.4,"2018","Q1"," Advies inzake bedrijfsbeheer"
"3552",7215,"A024434",2018-04-01,101.4,0.9,1,"2018","Q2"," Advies inzake bedrijfsbeheer"
"3553",7216,"A024434",2018-07-01,101.4,-0.1,2.6,"2018","Q3"," Advies inzake bedrijfsbeheer"
"3554",7217,"A024434",2018-10-01,101.7,0.4,0.5,"2018","Q4"," Advies inzake bedrijfsbeheer"
"3555",7219,"A024434",2019-01-01,102.9,1.2,2.4,"2019","Q1"," Advies inzake bedrijfsbeheer"
"3556",7237,"A024451",2006-01-01,93,NA,NA,"2006","Q1"," Architecten en ingenieurs; .."
"3557",7238,"A024451",2006-04-01,93.9,0.9,NA,"2006","Q2"," Architecten en ingenieurs; .."
"3558",7239,"A024451",2006-07-01,94.1,0.3,NA,"2006","Q3"," Architecten en ingenieurs; .."
"3559",7240,"A024451",2006-10-01,94.8,0.7,NA,"2006","Q4"," Architecten en ingenieurs; .."
"3560",7242,"A024451",2007-01-01,96,1.3,3.2,"2007","Q1"," Architecten en ingenieurs; .."
"3561",7243,"A024451",2007-04-01,96.7,0.7,3,"2007","Q2"," Architecten en ingenieurs; .."
"3562",7244,"A024451",2007-07-01,97.8,1.1,3.9,"2007","Q3"," Architecten en ingenieurs; .."
"3563",7245,"A024451",2007-10-01,97,-0.8,2.3,"2007","Q4"," Architecten en ingenieurs; .."
"3564",7247,"A024451",2008-01-01,100,3.1,4.1,"2008","Q1"," Architecten en ingenieurs; .."
"3565",7248,"A024451",2008-04-01,100.8,0.8,4.2,"2008","Q2"," Architecten en ingenieurs; .."
"3566",7249,"A024451",2008-07-01,101.4,0.6,3.7,"2008","Q3"," Architecten en ingenieurs; .."
"3567",7250,"A024451",2008-10-01,101.5,0.1,4.6,"2008","Q4"," Architecten en ingenieurs; .."
"3568",7252,"A024451",2009-01-01,102.6,1.1,2.6,"2009","Q1"," Architecten en ingenieurs; .."
"3569",7253,"A024451",2009-04-01,102.4,-0.2,1.6,"2009","Q2"," Architecten en ingenieurs; .."
"3570",7254,"A024451",2009-07-01,101.9,-0.5,0.5,"2009","Q3"," Architecten en ingenieurs; .."
"3571",7255,"A024451",2009-10-01,101.7,-0.2,0.3,"2009","Q4"," Architecten en ingenieurs; .."
"3572",7257,"A024451",2010-01-01,101.9,0.2,-0.6,"2010","Q1"," Architecten en ingenieurs; .."
"3573",7258,"A024451",2010-04-01,101.5,-0.4,-0.9,"2010","Q2"," Architecten en ingenieurs; .."
"3574",7259,"A024451",2010-07-01,101,-0.5,-0.9,"2010","Q3"," Architecten en ingenieurs; .."
"3575",7260,"A024451",2010-10-01,100.8,-0.2,-0.9,"2010","Q4"," Architecten en ingenieurs; .."
"3576",7262,"A024451",2011-01-01,101,0.2,-0.9,"2011","Q1"," Architecten en ingenieurs; .."
"3577",7263,"A024451",2011-04-01,101.1,0.1,-0.4,"2011","Q2"," Architecten en ingenieurs; .."
"3578",7264,"A024451",2011-07-01,101.3,0.2,0.3,"2011","Q3"," Architecten en ingenieurs; .."
"3579",7265,"A024451",2011-10-01,101.3,0,0.5,"2011","Q4"," Architecten en ingenieurs; .."
"3580",7267,"A024451",2012-01-01,100.4,-0.9,-0.6,"2012","Q1"," Architecten en ingenieurs; .."
"3581",7268,"A024451",2012-04-01,100.8,0.4,-0.3,"2012","Q2"," Architecten en ingenieurs; .."
"3582",7269,"A024451",2012-07-01,100.5,-0.3,-0.8,"2012","Q3"," Architecten en ingenieurs; .."
"3583",7270,"A024451",2012-10-01,100.5,0,-0.8,"2012","Q4"," Architecten en ingenieurs; .."
"3584",7272,"A024451",2013-01-01,99.1,-1.3,-1.2,"2013","Q1"," Architecten en ingenieurs; .."
"3585",7273,"A024451",2013-04-01,99.7,0.6,-1.1,"2013","Q2"," Architecten en ingenieurs; .."
"3586",7274,"A024451",2013-07-01,100.1,0.4,-0.4,"2013","Q3"," Architecten en ingenieurs; .."
"3587",7275,"A024451",2013-10-01,100.1,0,-0.4,"2013","Q4"," Architecten en ingenieurs; .."
"3588",7277,"A024451",2014-01-01,99.9,-0.2,0.7,"2014","Q1"," Architecten en ingenieurs; .."
"3589",7278,"A024451",2014-04-01,99.8,-0.1,0.1,"2014","Q2"," Architecten en ingenieurs; .."
"3590",7279,"A024451",2014-07-01,100.1,0.3,0,"2014","Q3"," Architecten en ingenieurs; .."
"3591",7280,"A024451",2014-10-01,100.1,0.1,0.1,"2014","Q4"," Architecten en ingenieurs; .."
"3592",7282,"A024451",2015-01-01,99.8,-0.3,-0.1,"2015","Q1"," Architecten en ingenieurs; .."
"3593",7283,"A024451",2015-04-01,99.8,0,0,"2015","Q2"," Architecten en ingenieurs; .."
"3594",7284,"A024451",2015-07-01,100,0.2,-0.1,"2015","Q3"," Architecten en ingenieurs; .."
"3595",7285,"A024451",2015-10-01,100.4,0.4,0.2,"2015","Q4"," Architecten en ingenieurs; .."
"3596",7287,"A024451",2016-01-01,100.6,0.2,0.7,"2016","Q1"," Architecten en ingenieurs; .."
"3597",7288,"A024451",2016-04-01,100.9,0.3,1,"2016","Q2"," Architecten en ingenieurs; .."
"3598",7289,"A024451",2016-07-01,101.2,0.4,1.3,"2016","Q3"," Architecten en ingenieurs; .."
"3599",7290,"A024451",2016-10-01,101.4,0.2,1,"2016","Q4"," Architecten en ingenieurs; .."
"3600",7292,"A024451",2017-01-01,101.7,0.3,1.2,"2017","Q1"," Architecten en ingenieurs; .."
"3601",7293,"A024451",2017-04-01,101.5,-0.2,0.6,"2017","Q2"," Architecten en ingenieurs; .."
"3602",7294,"A024451",2017-07-01,102.8,1.3,1.6,"2017","Q3"," Architecten en ingenieurs; .."
"3603",7295,"A024451",2017-10-01,103,0.2,1.6,"2017","Q4"," Architecten en ingenieurs; .."
"3604",7297,"A024451",2018-01-01,104.6,1.5,2.8,"2018","Q1"," Architecten en ingenieurs; .."
"3605",7298,"A024451",2018-04-01,104.5,-0.2,2.9,"2018","Q2"," Architecten en ingenieurs; .."
"3606",7299,"A024451",2018-07-01,105.8,1.3,2.9,"2018","Q3"," Architecten en ingenieurs; .."
"3607",7300,"A024451",2018-10-01,105.6,-0.2,2.5,"2018","Q4"," Architecten en ingenieurs; .."
"3608",7302,"A024451",2019-01-01,106.7,1.1,2,"2019","Q1"," Architecten en ingenieurs; .."
"3609",7320,"A024452",2006-01-01,91.4,NA,NA,"2006","Q1"," Architecten, ingenieurs ea .."
"3610",7321,"A024452",2006-04-01,92.3,1.1,NA,"2006","Q2"," Architecten, ingenieurs ea .."
"3611",7322,"A024452",2006-07-01,92.6,0.3,NA,"2006","Q3"," Architecten, ingenieurs ea .."
"3612",7323,"A024452",2006-10-01,93.2,0.7,NA,"2006","Q4"," Architecten, ingenieurs ea .."
"3613",7325,"A024452",2007-01-01,94.6,1.4,3.5,"2007","Q1"," Architecten, ingenieurs ea .."
"3614",7326,"A024452",2007-04-01,95.3,0.8,3.2,"2007","Q2"," Architecten, ingenieurs ea .."
"3615",7327,"A024452",2007-07-01,96.5,1.2,4.2,"2007","Q3"," Architecten, ingenieurs ea .."
"3616",7328,"A024452",2007-10-01,95.7,-0.8,2.7,"2007","Q4"," Architecten, ingenieurs ea .."
"3617",7330,"A024452",2008-01-01,98.9,3.4,4.6,"2008","Q1"," Architecten, ingenieurs ea .."
"3618",7331,"A024452",2008-04-01,99.8,0.9,4.7,"2008","Q2"," Architecten, ingenieurs ea .."
"3619",7332,"A024452",2008-07-01,100.5,0.7,4.1,"2008","Q3"," Architecten, ingenieurs ea .."
"3620",7333,"A024452",2008-10-01,100.5,0.1,5.1,"2008","Q4"," Architecten, ingenieurs ea .."
"3621",7335,"A024452",2009-01-01,101.5,1,2.6,"2009","Q1"," Architecten, ingenieurs ea .."
"3622",7336,"A024452",2009-04-01,101.4,-0.2,1.6,"2009","Q2"," Architecten, ingenieurs ea .."
"3623",7337,"A024452",2009-07-01,100.9,-0.5,0.4,"2009","Q3"," Architecten, ingenieurs ea .."
"3624",7338,"A024452",2009-10-01,100.8,-0.1,0.2,"2009","Q4"," Architecten, ingenieurs ea .."
"3625",7340,"A024452",2010-01-01,101.2,0.4,-0.3,"2010","Q1"," Architecten, ingenieurs ea .."
"3626",7341,"A024452",2010-04-01,100.8,-0.4,-0.6,"2010","Q2"," Architecten, ingenieurs ea .."
"3627",7342,"A024452",2010-07-01,100.3,-0.5,-0.6,"2010","Q3"," Architecten, ingenieurs ea .."
"3628",7343,"A024452",2010-10-01,100.1,-0.2,-0.7,"2010","Q4"," Architecten, ingenieurs ea .."
"3629",7345,"A024452",2011-01-01,100.3,0.3,-0.9,"2011","Q1"," Architecten, ingenieurs ea .."
"3630",7346,"A024452",2011-04-01,100.5,0.2,-0.3,"2011","Q2"," Architecten, ingenieurs ea .."
"3631",7347,"A024452",2011-07-01,100.8,0.4,0.6,"2011","Q3"," Architecten, ingenieurs ea .."
"3632",7348,"A024452",2011-10-01,101,0.1,0.9,"2011","Q4"," Architecten, ingenieurs ea .."
"3633",7350,"A024452",2012-01-01,99.9,-1.1,-0.4,"2012","Q1"," Architecten, ingenieurs ea .."
"3634",7351,"A024452",2012-04-01,100.4,0.5,-0.1,"2012","Q2"," Architecten, ingenieurs ea .."
"3635",7352,"A024452",2012-07-01,100.1,-0.3,-0.8,"2012","Q3"," Architecten, ingenieurs ea .."
"3636",7353,"A024452",2012-10-01,100.1,0.1,-0.8,"2012","Q4"," Architecten, ingenieurs ea .."
"3637",7355,"A024452",2013-01-01,98.7,-1.4,-1.2,"2013","Q1"," Architecten, ingenieurs ea .."
"3638",7356,"A024452",2013-04-01,99.3,0.6,-1.1,"2013","Q2"," Architecten, ingenieurs ea .."
"3639",7357,"A024452",2013-07-01,99.8,0.5,-0.3,"2013","Q3"," Architecten, ingenieurs ea .."
"3640",7358,"A024452",2013-10-01,100,0.2,-0.1,"2013","Q4"," Architecten, ingenieurs ea .."
"3641",7360,"A024452",2014-01-01,99.7,-0.3,1,"2014","Q1"," Architecten, ingenieurs ea .."
"3642",7361,"A024452",2014-04-01,99.6,-0.1,0.3,"2014","Q2"," Architecten, ingenieurs ea .."
"3643",7362,"A024452",2014-07-01,100,0.4,0.2,"2014","Q3"," Architecten, ingenieurs ea .."
"3644",7363,"A024452",2014-10-01,100.1,0.1,0.1,"2014","Q4"," Architecten, ingenieurs ea .."
"3645",7365,"A024452",2015-01-01,99.8,-0.3,0.1,"2015","Q1"," Architecten, ingenieurs ea .."
"3646",7366,"A024452",2015-04-01,99.8,0,0.2,"2015","Q2"," Architecten, ingenieurs ea .."
"3647",7367,"A024452",2015-07-01,99.8,0,-0.2,"2015","Q3"," Architecten, ingenieurs ea .."
"3648",7368,"A024452",2015-10-01,100.6,0.8,0.5,"2015","Q4"," Architecten, ingenieurs ea .."
"3649",7370,"A024452",2016-01-01,100.8,0.2,1,"2016","Q1"," Architecten, ingenieurs ea .."
"3650",7371,"A024452",2016-04-01,101.3,0.4,1.5,"2016","Q2"," Architecten, ingenieurs ea .."
"3651",7372,"A024452",2016-07-01,101.8,0.5,2,"2016","Q3"," Architecten, ingenieurs ea .."
"3652",7373,"A024452",2016-10-01,102,0.2,1.4,"2016","Q4"," Architecten, ingenieurs ea .."
"3653",7375,"A024452",2017-01-01,102.3,0.3,1.5,"2017","Q1"," Architecten, ingenieurs ea .."
"3654",7376,"A024452",2017-04-01,102,-0.3,0.7,"2017","Q2"," Architecten, ingenieurs ea .."
"3655",7377,"A024452",2017-07-01,103.4,1.4,1.6,"2017","Q3"," Architecten, ingenieurs ea .."
"3656",7378,"A024452",2017-10-01,103.5,0.2,1.6,"2017","Q4"," Architecten, ingenieurs ea .."
"3657",7380,"A024452",2018-01-01,105.2,1.6,2.8,"2018","Q1"," Architecten, ingenieurs ea .."
"3658",7381,"A024452",2018-04-01,105,-0.2,3,"2018","Q2"," Architecten, ingenieurs ea .."
"3659",7382,"A024452",2018-07-01,106.6,1.5,3.1,"2018","Q3"," Architecten, ingenieurs ea .."
"3660",7383,"A024452",2018-10-01,106.3,-0.3,2.7,"2018","Q4"," Architecten, ingenieurs ea .."
"3661",7385,"A024452",2019-01-01,107.3,0.9,2,"2019","Q1"," Architecten, ingenieurs ea .."
"3662",7403,"A024453",2006-01-01,101.7,NA,NA,"2006","Q1"," Architecten"
"3663",7404,"A024453",2006-04-01,102.8,1.1,NA,"2006","Q2"," Architecten"
"3664",7405,"A024453",2006-07-01,103.1,0.3,NA,"2006","Q3"," Architecten"
"3665",7406,"A024453",2006-10-01,103.8,0.7,NA,"2006","Q4"," Architecten"
"3666",7408,"A024453",2007-01-01,105.3,1.4,3.5,"2007","Q1"," Architecten"
"3667",7409,"A024453",2007-04-01,106.1,0.8,3.2,"2007","Q2"," Architecten"
"3668",7410,"A024453",2007-07-01,107.4,1.2,4.2,"2007","Q3"," Architecten"
"3669",7411,"A024453",2007-10-01,106.5,-0.8,2.7,"2007","Q4"," Architecten"
"3670",7413,"A024453",2008-01-01,110.1,3.4,4.6,"2008","Q1"," Architecten"
"3671",7414,"A024453",2008-04-01,111.1,0.9,4.7,"2008","Q2"," Architecten"
"3672",7415,"A024453",2008-07-01,111.8,0.7,4.1,"2008","Q3"," Architecten"
"3673",7416,"A024453",2008-10-01,111.9,0.1,5.1,"2008","Q4"," Architecten"
"3674",7418,"A024453",2009-01-01,111.7,-0.2,1.4,"2009","Q1"," Architecten"
"3675",7419,"A024453",2009-04-01,109.6,-1.9,-1.3,"2009","Q2"," Architecten"
"3676",7420,"A024453",2009-07-01,109.4,-0.1,-2.2,"2009","Q3"," Architecten"
"3677",7421,"A024453",2009-10-01,108.4,-1,-3.2,"2009","Q4"," Architecten"
"3678",7423,"A024453",2010-01-01,107.8,-0.5,-3.5,"2010","Q1"," Architecten"
"3679",7424,"A024453",2010-04-01,107.4,-0.4,-2,"2010","Q2"," Architecten"
"3680",7425,"A024453",2010-07-01,106.5,-0.8,-2.7,"2010","Q3"," Architecten"
"3681",7426,"A024453",2010-10-01,105.5,-0.9,-2.6,"2010","Q4"," Architecten"
"3682",7428,"A024453",2011-01-01,105.2,-0.3,-2.4,"2011","Q1"," Architecten"
"3683",7429,"A024453",2011-04-01,105,-0.2,-2.2,"2011","Q2"," Architecten"
"3684",7430,"A024453",2011-07-01,105,0,-1.4,"2011","Q3"," Architecten"
"3685",7431,"A024453",2011-10-01,104.7,-0.3,-0.8,"2011","Q4"," Architecten"
"3686",7433,"A024453",2012-01-01,103.7,-0.9,-1.4,"2012","Q1"," Architecten"
"3687",7434,"A024453",2012-04-01,103.7,0,-1.2,"2012","Q2"," Architecten"
"3688",7435,"A024453",2012-07-01,103.3,-0.4,-1.6,"2012","Q3"," Architecten"
"3689",7436,"A024453",2012-10-01,102.5,-0.8,-2.1,"2012","Q4"," Architecten"
"3690",7438,"A024453",2013-01-01,100.6,-1.8,-3,"2013","Q1"," Architecten"
"3691",7439,"A024453",2013-04-01,100.6,0,-3,"2013","Q2"," Architecten"
"3692",7440,"A024453",2013-07-01,100,-0.6,-3.2,"2013","Q3"," Architecten"
"3693",7441,"A024453",2013-10-01,99.5,-0.6,-2.9,"2013","Q4"," Architecten"
"3694",7443,"A024453",2014-01-01,99.6,0.1,-1,"2014","Q1"," Architecten"
"3695",7444,"A024453",2014-04-01,99.6,0.1,-1,"2014","Q2"," Architecten"
"3696",7445,"A024453",2014-07-01,99.8,0.2,-0.2,"2014","Q3"," Architecten"
"3697",7446,"A024453",2014-10-01,99.6,-0.2,0.2,"2014","Q4"," Architecten"
"3698",7448,"A024453",2015-01-01,99.5,-0.1,0,"2015","Q1"," Architecten"
"3699",7449,"A024453",2015-04-01,100,0.5,0.4,"2015","Q2"," Architecten"
"3700",7450,"A024453",2015-07-01,100,0,0.2,"2015","Q3"," Architecten"
"3701",7451,"A024453",2015-10-01,100.5,0.4,0.8,"2015","Q4"," Architecten"
"3702",7453,"A024453",2016-01-01,101.5,1,2,"2016","Q1"," Architecten"
"3703",7454,"A024453",2016-04-01,101.7,0.2,1.7,"2016","Q2"," Architecten"
"3704",7455,"A024453",2016-07-01,101.8,0.2,1.8,"2016","Q3"," Architecten"
"3705",7456,"A024453",2016-10-01,102.2,0.4,1.8,"2016","Q4"," Architecten"
"3706",7458,"A024453",2017-01-01,103.3,1,1.8,"2017","Q1"," Architecten"
"3707",7459,"A024453",2017-04-01,104,0.7,2.3,"2017","Q2"," Architecten"
"3708",7460,"A024453",2017-07-01,105.2,1.1,3.3,"2017","Q3"," Architecten"
"3709",7461,"A024453",2017-10-01,106,0.7,3.6,"2017","Q4"," Architecten"
"3710",7463,"A024453",2018-01-01,108,1.9,4.5,"2018","Q1"," Architecten"
"3711",7464,"A024453",2018-04-01,108.2,0.2,4,"2018","Q2"," Architecten"
"3712",7465,"A024453",2018-07-01,108.8,0.6,3.4,"2018","Q3"," Architecten"
"3713",7466,"A024453",2018-10-01,109.3,0.5,3.2,"2018","Q4"," Architecten"
"3714",7468,"A024453",2019-01-01,110.6,1.2,2.5,"2019","Q1"," Architecten"
"3715",7469,"A024453",2019-04-01,111.2,0.5,2.8,"2019","Q2"," Architecten"
"3716",7486,"A024456",2006-01-01,102.1,NA,NA,"2006","Q1"," Architecten: gebouwen"
"3717",7487,"A024456",2006-04-01,103.2,1.1,NA,"2006","Q2"," Architecten: gebouwen"
"3718",7488,"A024456",2006-07-01,103.5,0.3,NA,"2006","Q3"," Architecten: gebouwen"
"3719",7489,"A024456",2006-10-01,104.2,0.7,NA,"2006","Q4"," Architecten: gebouwen"
"3720",7491,"A024456",2007-01-01,105.7,1.4,3.5,"2007","Q1"," Architecten: gebouwen"
"3721",7492,"A024456",2007-04-01,106.5,0.8,3.2,"2007","Q2"," Architecten: gebouwen"
"3722",7493,"A024456",2007-07-01,107.8,1.2,4.2,"2007","Q3"," Architecten: gebouwen"
"3723",7494,"A024456",2007-10-01,107,-0.8,2.7,"2007","Q4"," Architecten: gebouwen"
"3724",7496,"A024456",2008-01-01,110.6,3.4,4.6,"2008","Q1"," Architecten: gebouwen"
"3725",7497,"A024456",2008-04-01,111.5,0.9,4.7,"2008","Q2"," Architecten: gebouwen"
"3726",7498,"A024456",2008-07-01,112.3,0.7,4.1,"2008","Q3"," Architecten: gebouwen"
"3727",7499,"A024456",2008-10-01,112.4,0.1,5.1,"2008","Q4"," Architecten: gebouwen"
"3728",7501,"A024456",2009-01-01,112.1,-0.2,1.4,"2009","Q1"," Architecten: gebouwen"
"3729",7502,"A024456",2009-04-01,110.1,-1.9,-1.3,"2009","Q2"," Architecten: gebouwen"
"3730",7503,"A024456",2009-07-01,109.9,-0.1,-2.2,"2009","Q3"," Architecten: gebouwen"
"3731",7504,"A024456",2009-10-01,108.8,-1,-3.2,"2009","Q4"," Architecten: gebouwen"
"3732",7506,"A024456",2010-01-01,108.1,-0.7,-3.6,"2010","Q1"," Architecten: gebouwen"
